,shixun_id,shixun_name,challenge_id,challenge_name,answer_id,answer_contents
10,5978,课堂实践作业,gm53clwqpzoj,资源调度——课堂作业2,,
11,4830,综合课堂测试实训,mt7libqfwv4r,另一种冒泡排序算法,,
12,4830,综合课堂测试实训,rq6cl9shtieo,散列技术及应用,,
13,4876,计算机算法设计与分析：分支限界法,ofnpbhg4cqw7,装载问题 (FIFO 优先队列法),15142,"//装载问题 队列式分支限界法求解 

```cpp
#include ""Queue.h""
#include <iostream>
using namespace std;
 
int N = 0;
 
template<class Type>
class QNode
{
	public:
		QNode *parent;	//指向父节点的指针
		bool LChild;    //左儿子标识
		Type weight;    //节点所相应的载重量
};
 
template<class Type>
void EnQueue(Queue<QNode<Type>*>&Q,Type wt,int i,int n,Type bestw,QNode<Type>*E,QNode<Type> *&bestE,int bestx[],bool ch);
 
template<class Type>
Type MaxLoading(Type w[],Type c,int n,int bestx[]);
 
int main()
{
	float c = 0;  
    float w[100] = {0};//下标从1开始  
    int x[100];  
	float bestw;
	
	cin>>N;
	cin >>c;
	for(int i=1; i<=N; i++)  
    {  
        cin>>w[i];  
    }  
    cout<<""Ship load:""<<c<<endl;  
    cout<<""The weight of the goods to be loaded is:""<<endl;  
    for(int i=1; i<=N; i++)  
    {  
        cout<<w[i]<<"" "";  
    }  
    cout<<endl;  
   
    bestw = MaxLoading(w,c,N,x);  
  
    cout<<""Result:""<<endl;  
    for(int i=1; i<=N; i++)  
    {  
        cout<<x[i]<<"" "";  
    }  
    cout<<endl;  
	cout<<""The optimal loading weight is:""<<bestw<<endl;
  
    return 0;  
}
 
//将活节点加入到活节点队列Q中
template<class Type>
void EnQueue(Queue<QNode<Type>*>&Q,Type wt,int i,int n,Type bestw,QNode<Type>*E,QNode<Type> *&bestE,int bestx[],bool ch)
{
	if(i == n)//可行叶节点
	{
		if(wt == bestw)
		{
			//当前最优装载重量
			bestE = E;
			bestx[n] = ch;			
		}
		return;
	}
	//非叶节点
	QNode<Type> *b;
	b = new QNode<Type>;
	b->weight = wt;
	b->parent = E;
	b->LChild = ch;
	Q.Add(b);
}
 
template<class Type>
Type MaxLoading(Type w[],Type c,int n,int bestx[])
{//队列式分支限界法，返回最优装载重量，bestx返回最优解
 //初始化
	Queue<QNode<Type>*> Q;		//活节点队列
	Q.Add(0);					//同层节点尾部标识
	int i = 1;					//当前扩展节点所处的层
	Type Ew = 0,				//扩展节点所相应的载重量
		 bestw = 0,				//当前最优装载重量
		 r = 0;					//剩余集装箱重量
 
	for(int j=2; j<=n; j++)
	{
		r += w[j];
	}
	
	QNode<Type> *E = 0,			//当前扩展节点
				*bestE;			//当前最优扩展节点
 
	//搜索子集空间树
	while(true)
	{
		//检查左儿子节点
		Type wt = Ew + w[i];
		if(wt <= c)//可行节点
		{
			if(wt>bestw)
			{
				bestw = wt;
			}
			EnQueue(Q,wt,i,n,bestw,E,bestE,bestx,true);
		}
 
		//检查右儿子节点
		if(Ew+r>bestw)
		{
			EnQueue(Q,Ew,i,n,bestw,E,bestE,bestx,false);
		}
		Q.Delete(E);//取下一扩展节点
 
		if(!E)//同层节点尾部
		{
			if(Q.IsEmpty())
			{
				break;
			}
			Q.Add(0);       //同层节点尾部标识
			Q.Delete(E);	//取下一扩展节点
			i++;			//进入下一层
			r-=w[i];		//剩余集装箱重量
		}
		Ew  =E->weight;		//新扩展节点所对应的载重量
	}
 
	//构造当前最优解
	for(int j=n-1; j>0; j--)
	{
		bestx[j] = bestE->LChild;
		bestE = bestE->parent;
	}
	return bestw;
}
```"
14,4876,计算机算法设计与分析：分支限界法,gcm6yk8f59zo,装载问题 (最优队列法),15143,"```cpp
//装载问题 优先队列式分支限界法求解 
#include ""MaxHeap.h""

 
int N;
 
class bbnode;
 
template<class Type>
class HeapNode
{

	public:
		operator Type() const{return uweight;}
		bbnode *ptr;		//指向活节点在子集树中相应节点的指针
		Type uweight;		//活节点优先级(上界)
		int level;			//活节点在子集树中所处的层序号
};
 
class bbnode
{
	template<class Type>
	friend void AddLiveNode(MaxHeap<HeapNode<Type>>& H,bbnode *E,Type wt,bool ch,int lev);
	template<class Type>
	friend Type MaxLoading(Type w[],Type c,int n,int bestx[]);
	friend class AdjacencyGraph;
 
	private:
		bbnode *parent;		//指向父节点的指针
		bool LChild;		//左儿子节点标识
};
 
template<class Type>
void AddLiveNode(MaxHeap<HeapNode<Type>>& H,bbnode *E,Type wt,bool ch,int lev);
 
template<class Type>
Type MaxLoading(Type w[],Type c,int n,int bestx[]);
 
 
int main()
{
	float c = 0;  
    float w[100] = {0};//下标从1开始  
    int x[100];  
	float bestw;
	
	cin>>N;
	cin >>c;
	for(int i=1; i<=N; i++)  
    {  
        cin>>w[i];  
    }  
    cout<<""Ship load:""<<c<<endl;  
    cout<<""The weight of the goods to be loaded is:""<<endl;  
    for(int i=1; i<=N; i++)  
    {  
        cout<<w[i]<<"" "";  
    }  
    cout<<endl;  
	
    bestw = MaxLoading(w,c,N,x);  
  
    cout<<""Result:""<<endl; 
    for(int i=1; i<=N; i++)  
    {  
        cout<<x[i]<<"" "";  
    }  
    cout<<endl;  
	cout<<""The optimal loading weight is:""<<bestw<<endl;
  
    return 0; 
}
 
//将活节点加入到表示活节点优先队列的最大堆H中
template<class Type>
void AddLiveNode(MaxHeap<HeapNode<Type>>& H,bbnode *E,Type wt,bool ch,int lev)
{
	bbnode *b = new bbnode;
	b->parent = E;
	b->LChild = ch;
	HeapNode<Type> N;
 
	N.uweight = wt;
	N.level = lev;
	N.ptr = b;
	H.Insert(N);
}
 
//优先队列式分支限界法，返回最优载重量，bestx返回最优解
template<class Type>
Type MaxLoading(Type w[],Type c,int n,int bestx[])
{
	//定义最大的容量为1000
	MaxHeap<HeapNode<Type>> H(1000);
 
	//定义剩余容量数组
	Type *r = new Type[n+1];
	r[n] = 0;
 
	for(int j=n-1; j>0; j--)
	{
		r[j] = r[j+1] + w[j+1];
	}
 
	//初始化
	int i = 1;//当前扩展节点所处的层
	bbnode *E = 0;//当前扩展节点
	Type Ew = 0; //扩展节点所相应的载重量
 
	//搜索子集空间树
	while(i!=n+1)//非叶子节点
	{
		//检查当前扩展节点的儿子节点
		if(Ew+w[i]<=c)
		{
			AddLiveNode(H,E,Ew+w[i]+r[i],true,i+1);
		}
		//右儿子节点
		AddLiveNode(H,E,Ew+r[i],false,i+1);
 
		//取下一扩展节点
		HeapNode<Type> N;
		H.DeleteMax(N);//非空
		i = N.level;
		E = N.ptr;
		Ew = N.uweight - r[i-1];
	}
 
	//构造当前最优解
	for(int j=n; j>0; j--)
	{
		bestx[j] = E->LChild;
		E = E->parent;
	}
 
	return Ew;
}

```"
15,4235,离散事件系统仿真-三段扫描法,jxob72fc5ap3,离散事件仿真原理-三段扫描法,12606,"```
#include <stdarg.h>
#include ""vector""
#include ""queue""
#include <iostream>
#include <math.h>
#include ""EventList.h""
#include <iomanip>
using namespace std;

int uniform_discrete(const int valuelist[], const float problist[], const int count);//离散均匀分布

//事件类型声明
#define ENDLOADING	1	//装载完成事件
#define ENDWEIGHING	2	//称重完成事件
#define ENDTRAVEL	3	//转运完成事件
#define ENDSIM		4	//结束仿真事件

//实体：Truck
struct Truck 
{
	int TruckID;//卡车ID
	/**********  Begin  **********/
	//定义到达时间属性
	double ArrivalTime;
	Truck(int ID)
	{
		TruckID = ID;
		//初始化到达时间属性的值为0
		ArrivalTime = 0;
	}
	/**********  End  **********/
};

//卡车活动结束事件的处理需要事件所属的卡车和活动开始时间
class TruckEvent : public EventNotice
{
public:
	Truck* m_pTruck;//事件相关的Truck
	TruckEvent(int type,double time,Truck* pTruck)
		: EventNotice(type,time)
	{
		m_pTruck = pTruck;
	}
};

//输入
const int		LoadingTime[3]		= {5,10,15};
const float		LoadingTimeProb[3]	= {0.3f,0.5f,0.2f};
const int		WeighingTime[2]		= {12,16};
const float		WeighingTimeProb[2]	= {0.7f,0.3f};
const int		TravelTime[4]		= {40,60,80,100};
const float		TravelTimeProb[4]	= {0.4f,0.3f,0.2f,0.1f};
const double	StopSimulationTime	= 480;

//统计量
int TotalServedCount = 0;//总服务卡车的数量
double TotalResponseTime = 0;//总响应时间长度
int TotalServedCountOver30 = 0;//响应时间超过30分钟的数量

double	Clock;//仿真时钟
EventList FutureEventList;//未来事件表

//实体集合
queue<Truck*> LoaderQueue;	//正在排队装载的卡车，按到达时间排序
queue<Truck*> ScaleQueue;	//正在排队称重的卡车，按到达时间排序

//状态变量
int Lt;	//正在装载的卡车数量 0,1,2
int Wt; //正在称重的卡车数量 0,1

/*
	开始装载(C例程)
*/
bool BeginLoadRoutine() 
{
	if (LoaderQueue.size()>0 && Lt < 2)
	{
		//队首Truck
		Truck* LoaderTruck = LoaderQueue.front(); LoaderQueue.pop();
		//占用一个Loader
		Lt++;
		//调度其结束装载事件
		const double LoadTime = uniform_discrete(LoadingTime,LoadingTimeProb,3);
		EventNotice* endload = new TruckEvent(ENDLOADING, Clock+LoadTime,LoaderTruck);
		FutureEventList.InsertEvent( endload );
		return true;
	}
	return false;
}

/*
	结束装载(B例程)
*/
void EndLoadRoutine(TruckEvent* pEvent)
{
	//进入称重队列
	ScaleQueue.push(pEvent->m_pTruck);
	//释放一个装载车
	Lt--;
}

/*
	开始称重(C例程)
*/
bool BeginWeighRoutine() 
{
	if (ScaleQueue.size()>0 && Wt == 0)
	{
		//占用Scale
		Wt = 1;
		//队首卡车
		Truck* WeighingTruck = ScaleQueue.front(); ScaleQueue.pop();
		//调度其结束称重事件
		const double WeighTime = uniform_discrete(WeighingTime,WeighingTimeProb,2);
		EventNotice* endweigh = new TruckEvent(ENDWEIGHING, Clock+WeighTime,WeighingTruck);
		FutureEventList.InsertEvent( endweigh );
		return true;
	}
	return false;
}

/*
	结束转运(B例程)
*/
void EndTravelRoutine(TruckEvent* pEvent)
{
	/**********  Begin  **********/
	//记录卡车到达时间
	pEvent->m_pTruck->ArrivalTime = Clock;
	/**********  End  **********/
	//卡车进入装载队列
	LoaderQueue.push(pEvent->m_pTruck);
}

/*
	结束称重(B例程)=开始转运
*/
void EndWeighRoutine(TruckEvent* pEvent)
{
	//调度结束转运事件
	const double travelTime = uniform_discrete(TravelTime,TravelTimeProb,4);
	EventNotice* endtravel = new TruckEvent(ENDTRAVEL, Clock+travelTime,pEvent->m_pTruck);
	FutureEventList.InsertEvent( endtravel );
	//称重台空闲
	Wt = 0;
	/**********  Begin  **********/
	//采集有关统计量
	double ResponseTime = Clock - pEvent->m_pTruck->ArrivalTime;
    TotalResponseTime += ResponseTime;
    if (ResponseTime>30)
    {
        TotalServedCountOver30++;
    }
    TotalServedCount++;
	/**********  End  **********/
}

void PrintReport() {
	const double AvgStayTime = TotalResponseTime/TotalServedCount;//平均响应时间
	cout <<Clock <<  "":"" << TotalServedCount<< "",""<< TotalServedCountOver30 << "","" << fixed << setprecision(2) <<AvgStayTime;
}

void Initialization(double SimStopTime)   
{ 
	//第1辆卡车
	Truck* truck1 = new Truck(1);
	EventNotice* evt = new TruckEvent(ENDWEIGHING, Clock+uniform_discrete( WeighingTime,WeighingTimeProb,2),truck1);
	FutureEventList.InsertEvent( evt );
	//称重台占用
	Wt = 1;
	//第2辆卡车
	Truck* truck2 = new Truck(2);
	evt = new TruckEvent(ENDLOADING, Clock+uniform_discrete( LoadingTime,LoadingTimeProb,3),truck2);
	FutureEventList.InsertEvent( evt );
	//第3辆卡车
	Truck* truck3 = new Truck(3);
	evt = new TruckEvent(ENDLOADING, Clock+uniform_discrete( LoadingTime,LoadingTimeProb,3),truck3);
	FutureEventList.InsertEvent( evt );
	//装载车占用
	Lt = 2;
	//第4,5,6辆卡车
	LoaderQueue.push(new Truck(4));
	LoaderQueue.push(new Truck(5));
	LoaderQueue.push(new Truck(6));
	/**********  Begin  **********/
	//在给定仿真时刻SimStopTime调度仿真结束事件ENDSIM
	evt = new EventNotice(ENDSIM, SimStopTime);
    FutureEventList.InsertEvent( evt );
	/**********  End  **********/
}

int _main(double SimStopTime)
{
	Initialization(SimStopTime);
	bool bSimStoped = false;
	while( !bSimStoped ) 
	{
		//Phase A: 推进仿真时钟
		vector<EventNotice*> CEL = FutureEventList.PopImminentEventListTypeAscend(); assert(CEL.size()>0);
		Clock = CEL[0]->GetTime();
		//Phase B: B例程执行
		for (unsigned i=0;i<CEL.size();i++)
		{
			TruckEvent* pEvent = (TruckEvent*)CEL[i];
			switch(pEvent->GetType())
			{
			case ENDWEIGHING: EndWeighRoutine(pEvent); break;
			case ENDLOADING: EndLoadRoutine(pEvent); break;
			case ENDTRAVEL: EndTravelRoutine(pEvent); break;
			case ENDSIM: bSimStoped = true; break;			
			}
			//删除事件
			delete pEvent;
		}
		/**********  Begin  **********/
		//Phase C: C例程扫描执行
		bool bRoutineExecuted = true;
        while(bRoutineExecuted)
        {
            bRoutineExecuted = false;
            if (BeginLoadRoutine()) bRoutineExecuted = true;
            if (BeginWeighRoutine()) bRoutineExecuted = true;
        }
		/**********  End  **********/
	}
	PrintReport();
	return 0;
}
```"
16,4181,贪心算法与动态规划-第十周,cful4efzsym7,贪心算法与实现（P188，习题4）,,
17,4181,贪心算法与动态规划-第十周,a49not5rk27p,动态规划与实现（P215，习题6）,,
18,4181,贪心算法与动态规划-第十周,maixuf852vbe,最长回文子序列,,
19,2193,随机数与随机变量生成,l6b4i9hx8vza,检验线性同余法随机数生成器的周期,12082,"```
unsigned ComputeLCMPeriod(unsigned a, unsigned c, unsigned m)
	{
		if (m < 10) return 0;//要求m>=0

		const unsigned x0 = m / 10;//默认选取m / 10作为种子。
		unsigned x = x0;
		unsigned p = 0;
		while (true)
		{
			x = (a * x + c) % m;
			p++;
			if (x == x0)
			{
				break;
			}
		}

		return p;//exception
	}
	```"
20,2193,随机数与随机变量生成,8jp3nmth7fga,设计威布尔分布随机变量生成器,,
21,4173,离散事件仿真原理-事件调度法,8m2bku53jstf,事件调度法使用条件事件子程序,12090,"```
#include <stdarg.h>
#include <vector>
#include <queue>
#include <iostream>
using namespace std;

#include ""EventList.h""

void Print(const char* strFormat,...);//同时打印到控制台和文件的函数，语法格式同printf函数
int uniform_discrete(const int valuelist[], const float problist[], const int count);//离散均匀分布


//事件类型声明
#define ABLECOMPLETE	1	//Able服务完成事件
#define BAKERCOMPLETE	2	//Baker服务完成事件
#define ARRIVAL			3	//Caller到达事件

//输入
const int		ArrivalInterval[]		= {1,2,3,4};
const float		ArrivalIntervalProb[]	= {0.25,0.40,0.20,0.15};
const int		AbleServiceTime[]		= {2,3,4,5};
const float		AbleServiceTimeProb[]	= {0.30,0.28,0.25,0.17};
const int		BakerServiceTime[]		= {3,4,5,6};
const float		BakerServiceTimeProb[]	= {0.35,0.25,0.20,0.20};

//统计量
double	TotalCallerDelay		= 0; //Caller总等待
double	TotalTimeInSystem		= 0; //Caller在系统中的总停留时间
int		TotalCallerEntered		= 0; //已经进入系统的Caller数
int		TotalCallerDeparted		= 0; //已经完成服务离开的Caller数
int		LongServiceCount		= 0; //等待时间超过4分钟的顾客数
int		MaxQueueLength			= 0; //最大队长（不算在服务的）

//仿真时钟
double	Clock = 0;

//未来事件表
EventList FutureEventList;

//实体：Caller，仅考察到达时间属性
struct Caller
{
	int CallerID;//属性：Caller ID
	float ArrivalTime;//属性：到达时间
};

//实体集合
queue<Caller*> CallerQueue;//正在排队的Caller队列，按到达时间排序

//状态变量
Caller*	AbleCaller = NULL;	//Able是否正在服务: NULL表示空闲，即LS_A(t)==0，否则指向正在服务的Caller实体指针
Caller* BakerCaller = NULL;	//Baker是否正在服务:NULL表示空闲，即LS_B(t)==0，否则指向正在服务的Caller实体指针



//AbleBegin条件事件历程
void AbleBeginRoutine()
{
    /***********Begin************/
    if (AbleCaller == NULL && CallerQueue.size() > 0)
    {
        //更新当前接受服务的Call
        AbleCaller = CallerQueue.front(); CallerQueue.pop();
        //计算其服务时间
        const int ServiceTime = uniform_discrete(AbleServiceTime, AbleServiceTimeProb, 4);
        //调度其服务完成事件
        EventNotice* depart = new EventNotice(ABLECOMPLETE, Clock + ServiceTime);
        FutureEventList.InsertEvent(depart);
    }
    /***********End************/
}
//BakerBegin条件事件历程
void BakerBeginRoutine()
{
    /***********Begin************/
    if (BakerCaller == NULL && AbleCaller != NULL && CallerQueue.size() > 0)
    {
        //更新当前接受服务的Call
        BakerCaller = CallerQueue.front(); CallerQueue.pop();
        //计算其服务时间
        const int ServiceTime = uniform_discrete(BakerServiceTime, BakerServiceTimeProb, 4);
        //调度其服务完成事件
        EventNotice* depart = new EventNotice(BAKERCOMPLETE, Clock + ServiceTime);
        FutureEventList.InsertEvent(depart);
    }
    /***********End************/
}



//Caller到达事件例程
void CallerArrivalRoutine(EventNotice* pCurrentEvent) 
{
	//首先创建Caller自己
	Caller* CurrentCaller = new Caller();
	CurrentCaller->CallerID = ++TotalCallerEntered;
	CurrentCaller->ArrivalTime = Clock;

	//其次调度下一Caller的到达事件
	const int NextArrivalInterval = uniform_discrete(ArrivalInterval,ArrivalIntervalProb,4);
	EventNotice* next_arrival = new EventNotice(ARRIVAL, Clock + NextArrivalInterval);
	FutureEventList.InsertEvent( next_arrival );

	CallerQueue.push(CurrentCaller);

    AbleBeginRoutine();
    BakerBeginRoutine();
}

//Able完成服务例程
void AbleCompleteRoutine(EventNotice* pCurrentEvent) 
{
	//离开时刻数据采集
	const double TimeInSystem = Clock - AbleCaller->ArrivalTime;//Caller的停留时间
	if (TimeInSystem>4) LongServiceCount++; //长时顾客
	TotalTimeInSystem += TimeInSystem;//更新总停留时间
	TotalCallerDeparted++;//离开Caller数增加

	//顾客离开系统
	delete AbleCaller;
	
    //置Able空闲
	AbleCaller = NULL;
    
    //扫描Able开始事件
    AbleBeginRoutine();
}

//Baker完成服务例程
void BakerCompleteRoutine(EventNotice* pCurrentEvent) 
{
	//离开时刻数据采集
	const double TimeInSystem = Clock - BakerCaller->ArrivalTime;//Caller的停留时间
	if (TimeInSystem>4) LongServiceCount++; //长时顾客
	TotalTimeInSystem += TimeInSystem;//更新总停留时间
	TotalCallerDeparted++;//离开Caller数增加

	//顾客离开系统
	delete BakerCaller; 
    
    //置Baker空闲
    BakerCaller = NULL;

	//扫描Baker开始服务事件
    BakerBeginRoutine();
}

//这里如果要算Able的利用率，有两个办法：
//办法1：每个顾客记一下开始服务时间
//办法2：记录Able的最近一次开始服务时间
void PrintReport() {
	const double AVGR  = TotalTimeInSystem/TotalCallerDeparted;
	const double PC4   = ((double)LongServiceCount)/TotalCallerDeparted;

	cout << Clock << "","" << TotalCallerDeparted << "","" << MaxQueueLength << "","" << PC4 << endl;
}

void Initialization()   
{
	//第一个Caller到达事件
	EventNotice* evt = new EventNotice(ARRIVAL, Clock+uniform_discrete( ArrivalInterval,ArrivalIntervalProb,4));
	FutureEventList.InsertEvent( evt );
}


void CollectStatistics()
{
	if (CallerQueue.size()>MaxQueueLength)
	{
		MaxQueueLength = CallerQueue.size();
	}
}

int _main(int nTotalDeparted)
{
	Initialization();
	while(TotalCallerDeparted < nTotalDeparted)
	{
		//Step1: 从FEL中移出imminent事件通知
		vector<EventNotice*> CEL = FutureEventList.PopImminentEventListTypeAscend(); assert(CEL.size()>0);

		//Step2: 将CLOCK推进至该事件的时间
		Clock = CEL[0]->GetTime();

		//Step3: 执行该事件，更新Snapshot表
		//Step4: 如果必要，调度新的未来事件
		for (unsigned i=0;i<CEL.size();i++)
		{
			EventNotice* pEvent = CEL[i];
			switch(pEvent->GetType())
			{
			case ARRIVAL: 
				CallerArrivalRoutine(pEvent);
				break;
			case ABLECOMPLETE: 
				AbleCompleteRoutine(pEvent);
				break;
			case BAKERCOMPLETE: 
				BakerCompleteRoutine(pEvent);
				break;	
			}

			//删除事件
			delete pEvent;
		}

		//Step5: 更新统计量
		CollectStatistics();
	}
	PrintReport();

	system(""pause"");
	return 0;
}



#include <math.h>

//线性同余法随机数生成器
class LCM
{
protected:
	int a, c, x;//参数
	int m;//周期
public:
	LCM(int _a, int _c, int _x0)//构造函数初始化参数值
	{
		a = _a; c = _c; x = _x0;
		m = (int)pow(2.0, 31);//周期为2^31
	}
	double rand()//获取下一个随机数
	{
		x = (a*x + c) % m;
		return 1.0*x / m;
	}
};

/*
离散均匀分布
e.g.:
int	ArrivalInterval[]			= {1,2,3,4};
double ArrivalIntervalProb[]	= {0.25,0.40,0.20,0.15};
uniform_discrete(ArrivalInterval,ArrivalIntervalProb);
*/

LCM myLcm(5, 3, 4245);
int uniform_discrete(const int valuelist[], const float problist[], const int count)
{
	assert(count > 1 && count < 100);

	float cdflist[100];
	cdflist[0] = problist[0];
	for (int i = 1; i<count; i++)
	{
		cdflist[i] = cdflist[i - 1] + problist[i];
	}
	assert(cdflist[count - 1] == 1);

	double u = myLcm.rand();
	for (int i = 0; i<count; i++)
	{
		if (u <= cdflist[i])
		{
			return valuelist[i];
		}
	}

	assert(0);
	return valuelist[count - 1];
}

```"
22,4130,向量的使用及哈夫曼编码,5bircfujasg6,字母统计及哈夫曼编码,,
23,4130,向量的使用及哈夫曼编码,bjp7rytgfex9,排序及哈夫曼编码2,,
24,3911,第四章 循环结构程序设计（一）,mbpffhqil6zx,求平均成绩,11850,"```c
#include <iostream>
#define N 10
/********** Begin *********/
      // 请在此添加代码
      //为实现保留1位小数输出的功能，需要添加头文件
#include <iomanip>
/********** End *********/ 
using namespace std;

int main()
{
    
    int x,s=0,i;
    /********** Begin *********/
      // 请在此添加代码
      //实现保留1位小数输出的功能
   cout<<setiosflags(ios::fixed)<<setprecision(1);     
   /********** End *********/ 
    for(i=1;i<=N;i++) //循环执行N次
   { 
      /********** Begin *********/
      // 请在此添加代码
      // 输入学生某门课程的成绩x
      // 将成绩x累加到s
    cin>>x;
	s=s+x;
     /********** End *********/ 
    }
   cout<<1.0*s/N<<""\n"";//求平均值并输出
   
    return 0;
}

```"
25,3911,第四章 循环结构程序设计（一）,elxn3tqar5is,特殊值控制循环,11851,"```c
#include <iostream>
#include <iomanip>
using namespace std;

int main()
{
    int x,s=0,n=0;

    while(1)
    {
	  /********** Begin *********/
      // 请在此添加代码
      // 输入学生某门课程的成绩x
      //如输入为特殊值（本程序设定为-1）则退出循环
      // 将成绩x累加到s
      cin>>x;
	  if(x!=-1)
	  s=s+x;
      else
          break;
      /********** End *********/ 
	  n++;
      }
   cout<<setiosflags(ios::fixed)<<setprecision(1);
   cout<<""所有学生平均成绩为：""<<1.0*s/n<<""\n"";//求平均值并输出   

    return 0;
}
```"
26,3911,第四章 循环结构程序设计（一）,irbxvo84e6ka,输出所有的数字字符,11822,"```cpp
#include <iostream>
using namespace std;
// 定义main函数
int main()
{
   char i;  
    i='0';
    /********** Begin *********/
while(i<='9')
{ 
cout<<i<<"" "";
  i++;
}
    /********** End *********/
    cout<<endl;
    return 0;
}
```"
27,3911,第四章 循环结构程序设计（一）,s7erlkhg4tov,输入一行以问号结束的字符，统计字母的个数,11296,"```c
#include <iostream>
using namespace std;
int main()
{
   char c;
   int x=0;
   cin>>c;
   /********** Begin *********/
 
	while(c!='?')
{ 
if(c>='a'&&c<='z'|| c>='A'&&c<='Z')  x++;
cin>>c;
}

    /********** End *********/ 
   cout<<""输入的字母的个数有""<<x<<""个\n"";   
 
    return 0;
}
```"
28,3911,第四章 循环结构程序设计（一）,q7o2s4vz9pc8,求1到100的自然数和,11825,"```c
#include <iostream>
using namespace std;
int main( )
{ 
int i=1,sum=0;
do 
  {
      /********** Begin *********/
      // 请在此添加代码，实现累加功能
sum=sum+i;
i++;
     /********** End *********/
     }
while(i<=100);
cout<<sum<<""\n"";
return 0; 
}
```"
